24,LAC,3.5,KC*,27
31,NYJ,6,CLE*,30
16,CAR,2.5,NYG*,19
0,IND*,-4,JAX,24
27,WAS,1.5,DET*,36
42,MIA,3.5,BAL*,38
20,TB*,-3,NO,10
17,NE*,-1.5,PIT,14
7,SEA,8.5,SF*,27
27,ATL,10.5,LAR*,31
9,HOU,9.5,DEN*,16
17,CIN*,-7,DAL,20
29,ARI,5.5,LV*,23
10,CHI,10,GB*,27
7,TEN,10,BUF*,41
7,MIN,2.5,PHI*,24
